l_f	r_f	l_hyaw_out	l_hrol_out	l_hpit_out	l_knee_out	l_apit_out	r_hyaw_out	r_hrol_out	r_hpit_out	r_knee_out	r_apit_out	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	vx_cmd	yr_cmd	rol	pit	rol_rate	pit_rate	yaw_rate	C_l_hyaw	C_l_hrol	C_l_hpit	C_l_knee	C_l_apit	C_r_hyaw	C_r_hrol	C_r_hpit	C_r_knee	C_r_apit	E_l_hyaw	E_l_hrol	E_l_hpit	E_l_knee	E_l_apit	E_r_hyaw	E_r_hrol	E_r_hpit	E_r_knee	E_r_apit	V_l_hyaw	V_l_hrol	V_l_hpit	V_l_knee	V_l_apit	V_r_hyaw	V_r_hrol	V_r_hpit	V_r_knee	V_r_apit	l_sin	r_sin	l_cos	r_cos	l_pf	r_pf	
2.920036	3.389569	-0.386885	-0.625109	-2.373723	-0.837555	-8.943356	0.550532	2.271910	-2.046700	-0.430649	-2.616562	-0.000000	-0.000000	0.098644	-0.194010	-0.273554	0.197647	-0.503820	-0.029224	-0.015726	-0.111836	-0.090691	0.120926	0.016632	-0.012564	-0.341358	-0.101606	0.263348	0.013214	-0.004607	0.095743	0.148174	0.196186	0.080561	-0.019939	0.169563	0.061898	-0.018457	0.049940	0.008491	0.095858	0.052061	0.082287	0.003548	-0.043935	0.091501	0.003737	-0.002696	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.092663	-0.188029	-0.301359	0.026444	-0.441919	-0.028273	-0.015957	-0.100562	-0.074784	0.133781	0.028477	-0.014759	-0.320675	-0.093858	0.257892	-0.004262	0.008496	0.079018	0.061927	-0.174405	0.085875	-0.007694	0.106989	0.000955	-0.137941	0.030093	0.020176	0.055427	0.007716	-0.132444	0.019981	-0.024997	0.056828	-0.018813	-0.073234	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.087078	-0.186667	-0.200388	-0.085496	-0.384492	-0.029004	-0.014469	-0.093145	-0.069979	0.098524	0.039982	-0.015424	-0.308226	-0.094998	0.237632	-0.010197	0.009923	0.010345	-0.004625	-0.498661	0.083615	0.009118	0.036871	-0.030613	-0.222474	0.009965	0.015514	0.012924	-0.027808	-0.296613	0.034327	0.010383	0.014264	-0.018520	-0.124884	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	
2.798899	3.174734	0.547598	-0.452195	0.112610	-0.389025	2.544098	-0.505520	0.403581	0.746618	0.412744	2.346958	-0.000000	-0.000000	0.092663	-0.188029	-0.301359	0.026444	-0.441919	-0.028273	-0.015957	-0.100562	-0.074784	0.133781	0.028477	-0.014759	-0.320675	-0.093858	0.257892	-0.004262	0.008496	0.079018	0.061927	-0.174405	0.085875	-0.007694	0.106989	0.000955	-0.137941	0.030093	0.020176	0.055427	0.007716	-0.132444	0.019981	-0.024997	0.056828	-0.018813	-0.073234	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.087078	-0.186667	-0.200388	-0.085496	-0.384492	-0.029004	-0.014469	-0.093145	-0.069979	0.098524	0.039982	-0.015424	-0.308226	-0.094998	0.237632	-0.010197	0.009923	0.010345	-0.004625	-0.498661	0.083615	0.009118	0.036871	-0.030613	-0.222474	0.009965	0.015514	0.012924	-0.027808	-0.296613	0.034327	0.010383	0.014264	-0.018520	-0.124884	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.083107	-0.188631	-0.171778	-0.168175	-0.280743	-0.029756	-0.013493	-0.093213	-0.076409	0.019910	0.050546	-0.014062	-0.304452	-0.098425	0.206705	-0.009046	0.000760	-0.065269	-0.065021	-0.656364	0.054425	0.032318	-0.023532	-0.041098	-0.251516	0.004911	0.005157	-0.022631	-0.033947	-0.352213	0.032025	0.043116	-0.020225	-0.021556	-0.133224	0.000000	-0.000000	-0.000000	0.000000	-0.000000	0.000000	
2.649658	3.016400	0.722512	0.347838	1.684685	0.827817	9.080409	-1.784533	-1.234560	3.744432	1.996229	10.304401	-0.000000	-0.000000	0.087078	-0.186667	-0.200388	-0.085496	-0.384492	-0.029004	-0.014469	-0.093145	-0.069979	0.098524	0.039982	-0.015424	-0.308226	-0.094998	0.237632	-0.010197	0.009923	0.010345	-0.004625	-0.498661	0.083615	0.009118	0.036871	-0.030613	-0.222474	0.009965	0.015514	0.012924	-0.027808	-0.296613	0.034327	0.010383	0.014264	-0.018520	-0.124884	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.083107	-0.188631	-0.171778	-0.168175	-0.280743	-0.029756	-0.013493	-0.093213	-0.076409	0.019910	0.050546	-0.014062	-0.304452	-0.098425	0.206705	-0.009046	0.000760	-0.065269	-0.065021	-0.656364	0.054425	0.032318	-0.023532	-0.041098	-0.251516	0.004911	0.005157	-0.022631	-0.033947	-0.352213	0.032025	0.043116	-0.020225	-0.021556	-0.133224	0.000000	-0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.079637	-0.193442	-0.157534	-0.242326	-0.180897	-0.029906	-0.013443	-0.098727	-0.086104	-0.050459	0.059057	-0.007966	-0.302849	-0.104418	0.175511	-0.001254	-0.002134	-0.029907	-0.056753	-0.505330	0.038594	0.036616	0.009861	-0.025048	-0.130539	0.013272	-0.001673	-0.015428	-0.030084	-0.243700	0.015935	0.043070	-0.010634	-0.009375	-0.066842	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	
2.401822	3.248875	0.831506	-0.141537	2.264537	3.009839	9.943440	-1.695042	-2.658935	6.089321	4.233248	13.546175	-0.000000	-0.000000	0.083107	-0.188631	-0.171778	-0.168175	-0.280743	-0.029756	-0.013493	-0.093213	-0.076409	0.019910	0.050546	-0.014062	-0.304452	-0.098425	0.206705	-0.009046	0.000760	-0.065269	-0.065021	-0.656364	0.054425	0.032318	-0.023532	-0.041098	-0.251516	0.004911	0.005157	-0.022631	-0.033947	-0.352213	0.032025	0.043116	-0.020225	-0.021556	-0.133224	0.000000	-0.000000	-0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.079637	-0.193442	-0.157534	-0.242326	-0.180897	-0.029906	-0.013443	-0.098727	-0.086104	-0.050459	0.059057	-0.007966	-0.302849	-0.104418	0.175511	-0.001254	-0.002134	-0.029907	-0.056753	-0.505330	0.038594	0.036616	0.009861	-0.025048	-0.130539	0.013272	-0.001673	-0.015428	-0.030084	-0.243700	0.015935	0.043070	-0.010634	-0.009375	-0.066842	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.076372	-0.200843	-0.135988	-0.301639	-0.140903	-0.029621	-0.013368	-0.100848	-0.093811	-0.106651	0.062334	-0.003023	-0.296252	-0.105955	0.165564	0.000922	-0.001493	0.028765	-0.044061	-0.138472	0.004208	0.019249	0.110561	0.013548	0.122344	0.023852	0.003484	0.012027	-0.009929	-0.050957	-0.014178	0.019562	0.039077	0.022182	0.098063	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	
2.470683	3.277257	0.059844	-0.941007	3.364023	3.039388	6.361200	0.867167	-3.022373	6.397846	3.007169	13.553434	-0.000000	-0.000000	0.079637	-0.193442	-0.157534	-0.242326	-0.180897	-0.029906	-0.013443	-0.098727	-0.086104	-0.050459	0.059057	-0.007966	-0.302849	-0.104418	0.175511	-0.001254	-0.002134	-0.029907	-0.056753	-0.505330	0.038594	0.036616	0.009861	-0.025048	-0.130539	0.013272	-0.001673	-0.015428	-0.030084	-0.243700	0.015935	0.043070	-0.010634	-0.009375	-0.066842	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.076372	-0.200843	-0.135988	-0.301639	-0.140903	-0.029621	-0.013368	-0.100848	-0.093811	-0.106651	0.062334	-0.003023	-0.296252	-0.105955	0.165564	0.000922	-0.001493	0.028765	-0.044061	-0.138472	0.004208	0.019249	0.110561	0.013548	0.122344	0.023852	0.003484	0.012027	-0.009929	-0.050957	-0.014178	0.019562	0.039077	0.022182	0.098063	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.073221	-0.208875	-0.168751	-0.236634	-0.174667	-0.028328	-0.013321	-0.093784	-0.094116	-0.110498	0.060978	-0.001962	-0.272444	-0.091359	0.192776	0.000092	-0.002825	0.070575	0.050381	0.155051	-0.012491	-0.013895	0.229856	0.163972	0.441110	0.035023	0.001315	0.038908	0.035494	0.101943	-0.038231	-0.021357	0.106548	0.071042	0.273908	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	
3.078486	3.171999	-0.869289	0.008910	1.570444	1.270216	-7.201842	3.041958	-1.074731	1.038283	-0.457267	10.051824	-0.000000	-0.000000	0.076372	-0.200843	-0.135988	-0.301639	-0.140903	-0.029621	-0.013368	-0.100848	-0.093811	-0.106651	0.062334	-0.003023	-0.296252	-0.105955	0.165564	0.000922	-0.001493	0.028765	-0.044061	-0.138472	0.004208	0.019249	0.110561	0.013548	0.122344	0.023852	0.003484	0.012027	-0.009929	-0.050957	-0.014178	0.019562	0.039077	0.022182	0.098063	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.073221	-0.208875	-0.168751	-0.236634	-0.174667	-0.028328	-0.013321	-0.093784	-0.094116	-0.110498	0.060978	-0.001962	-0.272444	-0.091359	0.192776	0.000092	-0.002825	0.070575	0.050381	0.155051	-0.012491	-0.013895	0.229856	0.163972	0.441110	0.035023	0.001315	0.038908	0.035494	0.101943	-0.038231	-0.021357	0.106548	0.071042	0.273908	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.069551	-0.214115	-0.190203	-0.081737	-0.273913	-0.027343	-0.013820	-0.083574	-0.081019	-0.086743	0.062331	-0.004512	-0.248199	-0.068278	0.264497	0.006640	-0.014823	0.114538	0.150905	0.316660	0.029111	-0.043381	0.328677	0.204139	0.688297	0.034935	-0.012295	0.079139	0.067969	0.173568	-0.026581	-0.064124	0.178232	0.093050	0.405407	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	
3.482454	3.424489	-1.573920	2.076382	-4.470214	-5.008918	-14.160408	3.182428	1.498089	-9.380301	-9.034026	-8.886495	-0.000000	-0.000000	0.073221	-0.208875	-0.168751	-0.236634	-0.174667	-0.028328	-0.013321	-0.093784	-0.094116	-0.110498	0.060978	-0.001962	-0.272444	-0.091359	0.192776	0.000092	-0.002825	0.070575	0.050381	0.155051	-0.012491	-0.013895	0.229856	0.163972	0.441110	0.035023	0.001315	0.038908	0.035494	0.101943	-0.038231	-0.021357	0.106548	0.071042	0.273908	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.069551	-0.214115	-0.190203	-0.081737	-0.273913	-0.027343	-0.013820	-0.083574	-0.081019	-0.086743	0.062331	-0.004512	-0.248199	-0.068278	0.264497	0.006640	-0.014823	0.114538	0.150905	0.316660	0.029111	-0.043381	0.328677	0.204139	0.688297	0.034935	-0.012295	0.079139	0.067969	0.173568	-0.026581	-0.064124	0.178232	0.093050	0.405407	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.066862	-0.215488	-0.131484	-0.031135	-0.423692	-0.028115	-0.016481	-0.073681	-0.057267	-0.053760	0.070235	-0.010935	-0.200432	-0.036859	0.364119	-0.007711	-0.020443	0.071824	0.180499	0.092386	0.040599	-0.046679	0.253413	0.207458	0.763267	0.022670	-0.009501	0.092799	0.063268	0.032571	0.011138	-0.073820	0.146037	0.054774	0.456542	-0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	
3.499473	3.485092	-2.519221	0.190820	-10.840348	-11.074753	-14.856132	-1.068622	6.449514	-14.700128	-14.406654	-14.988682	-0.000000	-0.000000	0.069551	-0.214115	-0.190203	-0.081737	-0.273913	-0.027343	-0.013820	-0.083574	-0.081019	-0.086743	0.062331	-0.004512	-0.248199	-0.068278	0.264497	0.006640	-0.014823	0.114538	0.150905	0.316660	0.029111	-0.043381	0.328677	0.204139	0.688297	0.034935	-0.012295	0.079139	0.067969	0.173568	-0.026581	-0.064124	0.178232	0.093050	0.405407	-0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.066862	-0.215488	-0.131484	-0.031135	-0.423692	-0.028115	-0.016481	-0.073681	-0.057267	-0.053760	0.070235	-0.010935	-0.200432	-0.036859	0.364119	-0.007711	-0.020443	0.071824	0.180499	0.092386	0.040599	-0.046679	0.253413	0.207458	0.763267	0.022670	-0.009501	0.092799	0.063268	0.032571	0.011138	-0.073820	0.146037	0.054774	0.456542	-0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.066198	-0.216061	-0.069400	-0.087150	-0.405209	-0.030329	-0.017982	-0.073156	-0.038728	-0.050338	0.084465	-0.015435	-0.179440	-0.015672	0.456187	-0.032527	0.002725	-0.061912	0.001998	-0.230150	0.113634	-0.019906	-0.068530	-0.014848	0.483567	0.001263	0.023163	0.025185	-0.030445	-0.183370	0.044669	-0.046837	-0.015734	-0.101997	0.231105	-0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	
3.499590	3.493326	-2.312402	-0.095234	-11.858929	-10.090505	-14.818152	-3.162619	7.805836	-14.891747	-14.479563	-14.998791	-0.000000	-0.000000	0.066862	-0.215488	-0.131484	-0.031135	-0.423692	-0.028115	-0.016481	-0.073681	-0.057267	-0.053760	0.070235	-0.010935	-0.200432	-0.036859	0.364119	-0.007711	-0.020443	0.071824	0.180499	0.092386	0.040599	-0.046679	0.253413	0.207458	0.763267	0.022670	-0.009501	0.092799	0.063268	0.032571	0.011138	-0.073820	0.146037	0.054774	0.456542	-0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.066198	-0.216061	-0.069400	-0.087150	-0.405209	-0.030329	-0.017982	-0.073156	-0.038728	-0.050338	0.084465	-0.015435	-0.179440	-0.015672	0.456187	-0.032527	0.002725	-0.061912	0.001998	-0.230150	0.113634	-0.019906	-0.068530	-0.014848	0.483567	0.001263	0.023163	0.025185	-0.030445	-0.183370	0.044669	-0.046837	-0.015734	-0.101997	0.231105	-0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.068853	-0.220757	0.099880	-0.352023	-0.308975	-0.038309	-0.017338	-0.082672	-0.050627	-0.108711	0.096496	-0.014452	-0.206552	-0.057721	0.508237	-0.065368	0.010043	-0.326540	-0.308284	-0.615555	0.004035	0.043724	-0.490516	-0.491429	0.065805	-0.028501	0.025377	-0.127709	-0.184468	-0.347572	0.016628	0.048808	-0.208860	-0.275788	-0.045505	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
3.493744	3.469034	-2.316797	0.220376	-5.186317	0.223108	-9.040750	-0.213470	4.437010	-12.893552	-7.005497	-14.922061	-0.000000	-0.000000	0.066198	-0.216061	-0.069400	-0.087150	-0.405209	-0.030329	-0.017982	-0.073156	-0.038728	-0.050338	0.084465	-0.015435	-0.179440	-0.015672	0.456187	-0.032527	0.002725	-0.061912	0.001998	-0.230150	0.113634	-0.019906	-0.068530	-0.014848	0.483567	0.001263	0.023163	0.025185	-0.030445	-0.183370	0.044669	-0.046837	-0.015734	-0.101997	0.231105	-0.000000	0.000000	-0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.068853	-0.220757	0.099880	-0.352023	-0.308975	-0.038309	-0.017338	-0.082672	-0.050627	-0.108711	0.096496	-0.014452	-0.206552	-0.057721	0.508237	-0.065368	0.010043	-0.326540	-0.308284	-0.615555	0.004035	0.043724	-0.490516	-0.491429	0.065805	-0.028501	0.025377	-0.127709	-0.184468	-0.347572	0.016628	0.048808	-0.208860	-0.275788	-0.045505	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.073527	-0.233416	0.058115	-0.629639	-0.073789	-0.049065	-0.015706	-0.138422	-0.098808	-0.199362	0.093837	-0.004126	-0.281088	-0.142296	0.503040	-0.093080	0.012869	-0.691148	-0.507163	-0.895229	-0.085441	0.139421	-0.826891	-0.813024	-0.368206	-0.052459	0.022316	-0.249985	-0.287766	-0.479371	-0.028190	0.155663	-0.357879	-0.408580	-0.265470	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
3.482769	3.273151	0.915012	0.717482	6.256900	3.420619	13.610168	-0.575505	-5.040141	4.178372	12.299273	2.755081	-0.000000	-0.000000	0.068853	-0.220757	0.099880	-0.352023	-0.308975	-0.038309	-0.017338	-0.082672	-0.050627	-0.108711	0.096496	-0.014452	-0.206552	-0.057721	0.508237	-0.065368	0.010043	-0.326540	-0.308284	-0.615555	0.004035	0.043724	-0.490516	-0.491429	0.065805	-0.028501	0.025377	-0.127709	-0.184468	-0.347572	0.016628	0.048808	-0.208860	-0.275788	-0.045505	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.073527	-0.233416	0.058115	-0.629639	-0.073789	-0.049065	-0.015706	-0.138422	-0.098808	-0.199362	0.093837	-0.004126	-0.281088	-0.142296	0.503040	-0.093080	0.012869	-0.691148	-0.507163	-0.895229	-0.085441	0.139421	-0.826891	-0.813024	-0.368206	-0.052459	0.022316	-0.249985	-0.287766	-0.479371	-0.028190	0.155663	-0.357879	-0.408580	-0.265470	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.073622	-0.252692	-0.045110	-0.714137	0.230623	-0.063721	-0.013102	-0.226320	-0.178358	-0.297633	0.082522	0.020210	-0.412753	-0.261453	0.418516	-0.099340	0.018502	-0.565690	-0.474707	-0.879925	-0.101019	0.170394	-0.896472	-0.871006	-0.735096	-0.072555	0.023017	-0.239883	-0.204869	-0.516711	-0.020077	0.197882	-0.419617	-0.394506	-0.404777	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
3.222432	3.138171	2.404300	2.409473	6.527720	-1.664694	14.546789	-3.176146	-3.590589	5.830217	12.111384	12.732200	-0.000000	-0.000000	0.073527	-0.233416	0.058115	-0.629639	-0.073789	-0.049065	-0.015706	-0.138422	-0.098808	-0.199362	0.093837	-0.004126	-0.281088	-0.142296	0.503040	-0.093080	0.012869	-0.691148	-0.507163	-0.895229	-0.085441	0.139421	-0.826891	-0.813024	-0.368206	-0.052459	0.022316	-0.249985	-0.287766	-0.479371	-0.028190	0.155663	-0.357879	-0.408580	-0.265470	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.073622	-0.252692	-0.045110	-0.714137	0.230623	-0.063721	-0.013102	-0.226320	-0.178358	-0.297633	0.082522	0.020210	-0.412753	-0.261453	0.418516	-0.099340	0.018502	-0.565690	-0.474707	-0.879925	-0.101019	0.170394	-0.896472	-0.871006	-0.735096	-0.072555	0.023017	-0.239883	-0.204869	-0.516711	-0.020077	0.197882	-0.419617	-0.394506	-0.404777	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.067588	-0.273527	-0.319476	-0.578543	0.451445	-0.073849	-0.009600	-0.283763	-0.230958	-0.415845	0.066252	0.038349	-0.504783	-0.359366	0.340640	-0.040294	0.036979	-0.169982	-0.299422	-0.414622	-0.093155	0.099860	-0.555164	-0.377787	-0.528558	-0.048717	0.030266	-0.088692	-0.101019	-0.194578	-0.012429	0.104227	-0.264983	-0.112313	-0.285622	-0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	
2.804435	3.350961	1.896742	0.890100	5.690532	2.674549	14.300321	-3.674801	-2.218807	6.404564	9.761272	12.180730	-0.000000	-0.000000	0.073622	-0.252692	-0.045110	-0.714137	0.230623	-0.063721	-0.013102	-0.226320	-0.178358	-0.297633	0.082522	0.020210	-0.412753	-0.261453	0.418516	-0.099340	0.018502	-0.565690	-0.474707	-0.879925	-0.101019	0.170394	-0.896472	-0.871006	-0.735096	-0.072555	0.023017	-0.239883	-0.204869	-0.516711	-0.020077	0.197882	-0.419617	-0.394506	-0.404777	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.067588	-0.273527	-0.319476	-0.578543	0.451445	-0.073849	-0.009600	-0.283763	-0.230958	-0.415845	0.066252	0.038349	-0.504783	-0.359366	0.340640	-0.040294	0.036979	-0.169982	-0.299422	-0.414622	-0.093155	0.099860	-0.555164	-0.377787	-0.528558	-0.048717	0.030266	-0.088692	-0.101019	-0.194578	-0.012429	0.104227	-0.264983	-0.112313	-0.285622	-0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.051335	-0.289264	-0.442645	-0.354534	0.748567	-0.075439	-0.002777	-0.300075	-0.265202	-0.454367	0.053716	0.050038	-0.570977	-0.396736	0.281178	0.011674	0.058485	0.053492	-0.123115	0.021700	-0.079806	0.050349	-0.235930	0.070051	-0.077981	-0.011046	0.059601	0.025581	-0.091756	0.062247	-0.047558	0.038653	-0.111294	0.106813	-0.035087	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	
3.216479	3.447947	1.799330	-1.316670	6.265554	9.016582	13.719805	-2.394852	-4.888885	8.014776	6.618728	12.515363	-0.000000	-0.000000	0.067588	-0.273527	-0.319476	-0.578543	0.451445	-0.073849	-0.009600	-0.283763	-0.230958	-0.415845	0.066252	0.038349	-0.504783	-0.359366	0.340640	-0.040294	0.036979	-0.169982	-0.299422	-0.414622	-0.093155	0.099860	-0.555164	-0.377787	-0.528558	-0.048717	0.030266	-0.088692	-0.101019	-0.194578	-0.012429	0.104227	-0.264983	-0.112313	-0.285622	-0.000000	0.000000	0.000000	-0.000000	0.000000	-0.000000	-0.000000	-0.000000	0.051335	-0.289264	-0.442645	-0.354534	0.748567	-0.075439	-0.002777	-0.300075	-0.265202	-0.454367	0.053716	0.050038	-0.570977	-0.396736	0.281178	0.011674	0.058485	0.053492	-0.123115	0.021700	-0.079806	0.050349	-0.235930	0.070051	-0.077981	-0.011046	0.059601	0.025581	-0.091756	0.062247	-0.047558	0.038653	-0.111294	0.106813	-0.035087	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.035734	-0.297875	-0.206168	-0.058585	0.677162	-0.071467	0.005268	-0.297085	-0.282617	-0.425648	0.040207	0.057813	-0.598732	-0.378426	0.283874	0.033272	0.056448	0.095033	0.020491	0.403478	-0.147566	0.031324	0.021074	0.433089	0.242758	0.013411	0.064897	0.107881	-0.034255	0.247862	-0.089127	-0.002377	0.012453	0.234805	0.144781	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	
2.658060	3.478230	2.041996	-4.743229	7.269348	10.234339	13.932432	1.218637	-6.163884	9.893965	4.716711	14.293993	-0.000000	-0.000000	0.051335	-0.289264	-0.442645	-0.354534	0.748567	-0.075439	-0.002777	-0.300075	-0.265202	-0.454367	0.053716	0.050038	-0.570977	-0.396736	0.281178	0.011674	0.058485	0.053492	-0.123115	0.021700	-0.079806	0.050349	-0.235930	0.070051	-0.077981	-0.011046	0.059601	0.025581	-0.091756	0.062247	-0.047558	0.038653	-0.111294	0.106813	-0.035087	-0.000000	0.000000	0.000000	-0.000000	-0.000000	-0.000000	-0.000000	-0.000000	0.035734	-0.297875	-0.206168	-0.058585	0.677162	-0.071467	0.005268	-0.297085	-0.282617	-0.425648	0.040207	0.057813	-0.598732	-0.378426	0.283874	0.033272	0.056448	0.095033	0.020491	0.403478	-0.147566	0.031324	0.021074	0.433089	0.242758	0.013411	0.064897	0.107881	-0.034255	0.247862	-0.089127	-0.002377	0.012453	0.234805	0.144781	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.027566	-0.297916	0.010285	0.022517	0.397213	-0.064760	0.010229	-0.294839	-0.259419	-0.352172	0.026794	0.058406	-0.591221	-0.301748	0.343204	0.044156	0.012508	0.074759	0.418013	0.664992	-0.077221	-0.042466	0.190897	0.584202	0.509335	0.035155	0.039117	0.204706	0.085117	0.391323	-0.113581	-0.080273	0.131671	0.262782	0.283345	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	
1.796583	3.405245	0.723141	-2.272211	6.328066	6.854257	9.612715	3.929143	-3.713478	8.597989	4.077598	14.707280	-0.000000	-0.000000	0.035734	-0.297875	-0.206168	-0.058585	0.677162	-0.071467	0.005268	-0.297085	-0.282617	-0.425648	0.040207	0.057813	-0.598732	-0.378426	0.283874	0.033272	0.056448	0.095033	0.020491	0.403478	-0.147566	0.031324	0.021074	0.433089	0.242758	0.013411	0.064897	0.107881	-0.034255	0.247862	-0.089127	-0.002377	0.012453	0.234805	0.144781	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.027566	-0.297916	0.010285	0.022517	0.397213	-0.064760	0.010229	-0.294839	-0.259419	-0.352172	0.026794	0.058406	-0.591221	-0.301748	0.343204	0.044156	0.012508	0.074759	0.418013	0.664992	-0.077221	-0.042466	0.190897	0.584202	0.509335	0.035155	0.039117	0.204706	0.085117	0.391323	-0.113581	-0.080273	0.131671	0.262782	0.283345	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	-0.000000	-0.000000	0.025645	-0.301660	-0.125238	-0.298862	-0.107683	-0.063225	0.009057	-0.272361	-0.201732	-0.248273	0.020476	0.049995	-0.560590	-0.211531	0.398012	0.029541	-0.048767	0.307933	0.532444	0.890750	0.013565	-0.120219	0.365959	0.697721	0.649057	0.062620	-0.027074	0.285468	0.172778	0.485292	-0.089957	-0.159401	0.241554	0.239551	0.431540	0.000000	0.000000	0.000000	-0.000000	-0.000000	0.000000	
